trial,optuna_trial_number,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds,performance_index
86,85,tpe,15,0.8572401943941548,1.4836612294595999,0.8934861405481245,443,4,0.048810364025857284,1.9992574333080075,0.8968550660917896,0.9293780210198425,1.755376237431172e-05,16.57371741178144,0.29141812072178386,0.2280381944858174,0.4284550916701616,8473.467183420062,4882.327304739262,0.17703369426231916,0.25351970494386566,1.0211978421262278,0.7582436755320738,105.79796609980986,0.29141812072178386
57,56,tpe,18,0.4302435104298312,1.7674374119701084,0.9408597613600286,705,2,0.03532940494466804,0.9025221521517458,0.890759525049182,0.9322840539624111,2.7870129802860572e-06,3.1938399346901516,0.2919291920101524,0.22844638639723927,0.42640711181800284,8488.634821340409,4906.092247566938,0.17734172626503433,0.2539312224516525,1.0227380242401563,0.7885790095575377,99.56740269996226,0.2919291920101524
84,83,tpe,13,0.17270832295883903,1.577438353665222,0.7752914806824684,419,3,0.06937367498688372,5.188814705042078,0.985607342288416,0.9001403298026357,1.033207792367359e-05,0.025053182969898734,0.29216592454622026,0.2297654258198226,0.4197641886581891,8537.647826754255,5013.103545591826,0.18087019995642423,0.24960199490559076,1.004807442767039,0.9633078873137788,77.87539800000377,0.29216592454622026
44,43,tpe,27,0.22639397327803756,1.518215908118007,0.7435939121195447,690,4,0.10591572107169728,1.383090209709984,0.8738781336081806,0.44652650064570937,0.0009052411593902047,7.759925520275343,0.2921818715159855,0.22839436725028145,0.4266683058430468,8486.701888413754,4770.1251645015045,0.17604356557534948,0.25515001706281626,1.0249040139282106,0.851167823271042,202.9297611999791,0.2921818715159855
1,0,startup_or_anchor,20,0.1,1.0,0.9,500,3,0.05,1.0,0.85,0.85,0.0001,1.0,0.2922627265251886,0.22838257112024002,0.4267275272735237,8486.263566574631,4849.808062840352,0.17652058848275806,0.2555206216197942,1.0291278613437327,0.7612694080318282,109.24381989985704,0.2922627265251886
21,20,tpe,18,0.49893237529452705,1.3443488634166556,0.8649717472522064,641,3,0.06898813124701901,2.3268580254227382,0.9090751897329337,0.5270032498106269,3.729332559936314e-05,10.169496108304253,0.2929938935784595,0.2290724400123238,0.4232589599857032,8511.89778732925,4777.428173019164,0.17594410177089168,0.25568581426454273,1.0240695794243058,0.8337966070178054,119.50920019997284,0.2929938935784595
78,77,tpe,21,0.06965967515720704,1.6478227628449462,0.36586569660371204,864,3,0.08554007500956214,1.6963844527908436,0.931331277016184,0.9205211168144877,2.9502320729074357e-06,0.02748939130122941,0.2931624952313909,0.22975928290306724,0.4197952141497523,8537.41956760822,4949.313396318677,0.1794328845079665,0.2536128493132945,1.0225381861295686,0.8047034867280249,167.26069919997826,0.2931624952313909
80,79,tpe,21,0.5012430097056473,1.9181327433481812,0.369737119375739,1189,3,0.06262027067624903,8.367160855056172,0.9014320942269356,0.948552705695458,0.002320900589043386,0.010676111318437896,0.29352368373209486,0.23016210837470208,0.41775894254010093,8552.38779879528,4929.473331864878,0.17874663783694436,0.25344630142957114,1.0164926391510236,0.8970720815794287,214.45133400009945,0.29352368373209486
100,99,tpe,11,0.33828203027873033,1.807949290707021,1.4642439829432543,638,4,0.16434075091474923,2.091150478954007,0.8985801922169308,0.6741200752051097,0.00018614151532778505,4.597121311849354,0.29364851456543484,0.23009837086316268,0.4180813714400202,8550.019433646627,4859.828863078781,0.17826258022988367,0.2542005748090887,1.0193048997519716,0.8282956714858991,94.1538858001586,0.29364851456543484
3,2,startup_or_anchor,22,0.5347070804948526,1.7541346645212776,1.0973313300467673,752,4,0.17681300513212714,2.012701405986034,0.903411663656835,0.5101537197345953,3.644652482792098e-05,26.03058711556134,0.29372411289445083,0.23043314850876545,0.41638683472664373,8562.459136566367,4899.058694343229,0.18018527917680788,0.2531638575427415,1.0194106710432194,0.9066271998568219,187.70036809984595,0.29372411289445083
