trial,optuna_trial_number,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds,performance_index
31,30,tpe,10,0.33939595148832324,0.7886465519971393,0.8618372346928188,1019,2,0.033425836745448724,1.8315763090803128,0.7702734010653065,0.8670145457739517,0.00028372647203987137,0.3695083924283561,0.27785999069178013,0.21446458436216143,0.4944706872380008,7969.097552698,4369.940975080993,0.1577246835492255,0.25358162531847483,1.0161969768004626,1.0,33.678789709000284,0.27785999069178013
45,44,tpe,13,0.17811452830383373,0.5216529712957878,0.8228486133752322,660,3,0.029785475287015382,0.15682985133908178,0.9926363736255818,0.5883730663356525,0.006370149213380021,2.6321148647669306,0.27802112551406855,0.2143826532145011,0.4948568646144993,7966.053146507339,4351.203126007669,0.1584196273608462,0.25455388919826977,1.0249700093591636,0.9104974960815084,34.23459966600012,0.27802112551406855
33,32,tpe,10,0.5689275585613938,0.6089503484766507,0.7737984464086648,1016,2,0.037157442940955944,0.7883914021884391,0.8503981856408411,0.9351757195457004,3.0278814950850405e-05,6.251742576986178,0.2780286526529126,0.21451985658787756,0.49421008168429137,7971.151363866855,4374.168358990803,0.15790010259856074,0.25403518426014016,1.0192735669645796,0.8601110820970658,34.270530333999886,0.2780286526529126
75,74,tpe,14,0.38145975503059387,0.5255453970903803,1.1803389769058896,703,2,0.09054849210434793,2.154215005445947,0.9067635149913577,0.5179279546996458,3.4445531385303116e-05,14.428435856290601,0.2783029711260875,0.21442838108923273,0.49464134731219533,7967.752307679791,4339.477259558507,0.15716465017685746,0.25549836014741895,1.0257404056408854,0.8427261913267515,28.793623124999613,0.2783029711260875
80,79,tpe,12,0.4558550743254618,1.4078266020005445,0.9963744092348827,870,4,0.08846171060579625,1.08977563660134,0.9017311222530342,0.4674717635459367,1.3909030453741056,3.4997130163175845,0.278456361616468,0.21491989342047133,0.4923219277671993,7986.0159745115125,4386.09619714174,0.15928207858453375,0.25414587278398654,1.023052926714681,0.876699160450913,35.31378162500005,0.278456361616468
38,37,tpe,10,0.47983926724643433,0.5466702806145444,0.759788763550045,1094,2,0.10820121897500645,1.5094142820434222,0.8899008784323643,0.847485721902864,7.308762554612667e-06,0.04253504699771686,0.2785095628610537,0.21457778612214698,0.4939368749889085,7973.303915586051,4307.597180403333,0.1575365283217633,0.2557271069556269,1.0277185780800404,0.9228104677379526,35.040136583000276,0.2785095628610537
17,16,startup_or_anchor,18,0.2388322384887909,0.6766363474211439,0.7689364816790225,1155,4,0.05577788612591106,1.6243776203330442,0.9543784689085558,0.4249865814732302,2.9572112765464037e-06,0.05788669542294301,0.27860218924830804,0.21468194962451073,0.49344543453828804,7977.1744339480265,4319.24454561984,0.15770751698996172,0.25568095849518935,1.0275509144960655,0.8851527765739629,62.502464832999976,0.27860218924830804
21,20,tpe,18,0.46986156975302,0.7370258356035074,0.8031628146811991,863,2,0.05539168307763888,4.722042639194594,0.9252350627155637,0.8103375694540692,7.425720303462289e-06,2.765213451604198,0.2788694966405158,0.21540468462984064,0.4900290227720916,8004.029897190842,4381.38478988329,0.16019591995130292,0.2538592480427006,1.0223249294317422,0.9999479206408676,37.59326891699993,0.2788694966405158
22,21,tpe,14,0.6633743294216419,0.27175839859195705,0.8929047709719705,696,4,0.023575481362366958,0.5795797183531971,0.9398761469267345,0.7376750353422118,4.815618347789586e-05,0.2444759825412168,0.27892389498600995,0.21604166119828047,0.4870084769773816,8027.698739427787,4503.707800885492,0.16265708895724673,0.25152893515091784,1.014601201628291,0.9271062958054249,50.75011229200004,0.27892389498600995
44,43,tpe,15,0.48477032549779553,0.7206386617111866,0.9108202192459409,801,4,0.03634094165781485,0.41751117357908857,0.9731769276486388,0.5042791151844402,0.005402293050970672,0.39334462997497005,0.27898180703637787,0.21505794856392774,0.4916694978913875,7991.145842033126,4370.155867678796,0.1586754889825616,0.2556954338898005,1.0293188014914614,0.9176951877184826,50.39552845800017,0.27898180703637787
3,2,startup_or_anchor,22,0.4231380536632351,1.7541346645212776,1.0322213875194863,752,4,0.17681300513212714,2.012701405986034,0.903411663656835,0.5101537197345953,3.644652482792098e-05,26.03058711556135,0.2791430875637191,0.21605649608153568,0.4869380236157881,8028.249975578013,4431.719325318867,0.16029580026012002,0.25234636592873366,1.0103842553011526,0.8699052280540343,53.556945749999954,0.2791430875637191
78,77,tpe,14,0.21414561390861814,0.3815820211125297,0.8954255407787279,473,3,0.14962245966025814,0.4683554411487356,0.9788677284006477,0.5804697935237905,3.008318591341808e-05,6.177612016999544,0.2791483741592581,0.21573796292179365,0.48844972805087805,8016.4138869701765,4406.126030627903,0.16087430512464687,0.25364164494985786,1.0219001236793386,0.9098953864525748,30.08050191700022,0.2791483741592581
32,31,tpe,13,0.5274847757572079,0.28556581929216984,1.029361693550975,486,3,0.018333409519907726,1.9350483574586475,0.7632569681189505,0.9562668084140409,0.00013088710480091203,0.07961942060809027,0.2794905079549155,0.21544551813710167,0.48983565764269,8005.547192942725,4387.451004528356,0.15850976317700918,0.25617995927125514,1.0296509613050864,0.8015482843252795,33.39914624999983,0.2794905079549155
56,55,tpe,17,0.37405081254011296,0.9273963148891997,0.8612174214365188,530,2,0.09049355706585936,1.291430573675034,0.9093606346301426,0.4143989455334164,2.082985457106789e-05,3.0909517660910257,0.2795688769583816,0.21580923451187614,0.48811167884408624,8019.0622042007,4368.7431096660275,0.15905636831966602,0.25503856978602196,1.023048614401517,0.9356555277657463,35.014809416999924,0.2795688769583816
83,82,tpe,12,0.60342823624022,1.3621365458050791,0.8411896375536865,1163,4,0.13108172254921413,4.263583009967664,0.9752255708890256,0.5168483459718202,0.0005402034061796938,2.9855182566520004,0.2797489813018,0.2153271496995312,0.49039608487134734,8001.148846106276,4335.914231041282,0.15841881346949363,0.25768732640907505,1.0388614145068698,0.8603147294209014,39.498368624999785,0.2797489813018
85,84,tpe,15,0.24275470928185794,1.699700579834067,0.9960467737056179,1063,3,0.12220519378558319,1.4613029128173574,0.9339091456980846,0.5148216710639585,0.12077130663028192,0.5146255027895906,0.27979010130585225,0.21528028695513776,0.49061787612554253,7999.407515327728,4273.3946146751505,0.15855785908255235,0.2580392574028579,1.041685895841176,0.9459897254172509,39.42457104099958,0.27979010130585225
36,35,tpe,13,0.4352463623225339,0.8509436819894283,0.95709464347467,1129,5,0.0319196354389723,0.1789452582483955,0.8113379919611655,0.8512273590760178,1.1739458044619885e-05,0.05546806191930815,0.27979111968714593,0.21656271626700305,0.48453099954426504,8047.060158402054,4469.849154635369,0.16214605522549105,0.2529136136805715,1.018213577205747,0.9690664536059447,90.45943070800013,0.27979111968714593
25,24,tpe,12,0.18795363878587126,0.45445190781043177,0.9684973526072602,335,4,0.029994776907575,0.9317732397626209,0.949614079621399,0.44613732216914614,1.9377489177521752,0.27970070687021364,0.28011883394099246,0.21606874147156227,0.48687986454940824,8028.704991066855,4394.514592979469,0.1590277645830928,0.2562003698777208,1.0285590210065922,0.7955675227215571,32.67473620800001,0.28011883394099246
40,39,tpe,14,0.6670136941436031,0.5968376014350777,0.9543546646584378,817,2,0.05092596693379257,0.8153886188946368,0.8598515784376954,0.9429693095252683,7.853016299307518e-05,0.2795276254831812,0.28013706443381925,0.215972441846407,0.4873371474018132,8025.126679480198,4364.291385715373,0.15939500055571645,0.25665849034964894,1.0331228797155267,0.8865011470709595,33.41231720799988,0.28013706443381925
