condition,fold,held_out_material,seed,feature,feature_family,training_abs_spearman_to_log_target
F_optimized_summarized_ESN,4,copper,43,esn_u018_mean,ESN:mean,0.11525256405606718
F_optimized_summarized_ESN,4,copper,43,esn_u018_abs_auc,ESN:abs_auc,0.11249441555167211
F_optimized_summarized_ESN,4,copper,43,esn_u009_abs_auc,ESN:abs_auc,0.06681376980474268
F_optimized_summarized_ESN,4,copper,43,esn_u000_std,ESN:std,0.03424859573905743
F_optimized_summarized_ESN,4,copper,43,esn_u009_slope,ESN:slope,0.007884500379805225
F_optimized_summarized_ESN,4,copper,44,esn_u000_min,ESN:min,0.8068345243908523
F_optimized_summarized_ESN,4,copper,44,esn_u011_initial,ESN:initial,0.7657476225322773
F_optimized_summarized_ESN,4,copper,44,esn_u009_min,ESN:min,0.7491226446506133
F_optimized_summarized_ESN,4,copper,44,esn_u015_max,ESN:max,0.7462408550063659
F_optimized_summarized_ESN,4,copper,44,esn_u002_max,ESN:max,0.6741580704725376
F_optimized_summarized_ESN,4,copper,44,esn_u015_initial,ESN:initial,0.6729026373601922
F_optimized_summarized_ESN,4,copper,44,esn_u019_std,ESN:std,0.6355915456955651
F_optimized_summarized_ESN,4,copper,44,esn_u000_initial,ESN:initial,0.6115671211365928
F_optimized_summarized_ESN,4,copper,44,esn_u004_initial,ESN:initial,0.5708796752683096
F_optimized_summarized_ESN,4,copper,44,esn_u019_initial,ESN:initial,0.5628525120348288
F_optimized_summarized_ESN,4,copper,44,esn_u014_initial,ESN:initial,0.5293172305641495
F_optimized_summarized_ESN,4,copper,44,esn_u018_initial,ESN:initial,0.4910265206376165
F_optimized_summarized_ESN,4,copper,44,esn_u012_mean,ESN:mean,0.4706067108481813
F_optimized_summarized_ESN,4,copper,44,esn_u002_std,ESN:std,0.4035456587637341
F_optimized_summarized_ESN,4,copper,44,esn_u012_abs_auc,ESN:abs_auc,0.3906679585052827
F_optimized_summarized_ESN,4,copper,44,esn_u011_mean,ESN:mean,0.37233102637951127
F_optimized_summarized_ESN,4,copper,44,esn_u016_mean,ESN:mean,0.3713133646899586
F_optimized_summarized_ESN,4,copper,44,esn_u001_slope,ESN:slope,0.3646557648517636
F_optimized_summarized_ESN,4,copper,44,esn_u002_net_change,ESN:net_change,0.2752061555971579
F_optimized_summarized_ESN,4,copper,44,esn_u009_mean,ESN:mean,0.24125239642236343
F_optimized_summarized_ESN,4,copper,44,esn_u011_abs_auc,ESN:abs_auc,0.21236792398150883
F_optimized_summarized_ESN,4,copper,44,esn_u009_max,ESN:max,0.2039222830439129
F_optimized_summarized_ESN,4,copper,44,esn_u015_slope,ESN:slope,0.19743587863012863
F_optimized_summarized_ESN,4,copper,44,esn_u013_abs_auc,ESN:abs_auc,0.19260436331898137
F_optimized_summarized_ESN,4,copper,44,esn_u003_std,ESN:std,0.18204731214698644
F_optimized_summarized_ESN,4,copper,44,esn_u004_net_change,ESN:net_change,0.15731908417654789
F_optimized_summarized_ESN,4,copper,44,esn_u003_slope,ESN:slope,0.15420903396641966
F_optimized_summarized_ESN,4,copper,44,esn_u002_slope,ESN:slope,0.13208678078978883
F_optimized_summarized_ESN,4,copper,44,esn_u000_std,ESN:std,0.09773356562470262
F_optimized_summarized_ESN,4,copper,44,esn_u009_abs_auc,ESN:abs_auc,0.04124858642607389
F_optimized_summarized_ESN,4,copper,44,esn_u009_mean_abs,ESN:mean_abs,0.019373615529147455
G_optimized_summarized_ESN_plus_thermal,4,copper,42,thermal_secondary_late_slope,Thermal:late_slope,0.8077570775112878
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u013_max,ESN:max,0.8074717518039366
G_optimized_summarized_ESN_plus_thermal,4,copper,42,thermal_secondary_final_change,Thermal:final_change,0.788849493970814
G_optimized_summarized_ESN_plus_thermal,4,copper,42,thermal_secondary_middle_slope,Thermal:middle_slope,0.7812408084414483
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u003_initial,ESN:initial,0.7566742650385088
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u007_initial,ESN:initial,0.745527540737988
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u016_initial,ESN:initial,0.7401443957259617
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u012_initial,ESN:initial,0.737728638070388
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u015_initial,ESN:initial,0.7212558338993112
G_optimized_summarized_ESN_plus_thermal,4,copper,42,thermal_difference_middle_slope,Thermal:middle_slope,0.7179936099785958
G_optimized_summarized_ESN_plus_thermal,4,copper,42,thermal_primary_late_slope,Thermal:late_slope,0.7177748602696266
G_optimized_summarized_ESN_plus_thermal,4,copper,42,thermal_difference_late_slope,Thermal:late_slope,0.7044691714501482
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u007_min,ESN:min,0.6996186344251775
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u000_max,ESN:max,0.6640290078615694
G_optimized_summarized_ESN_plus_thermal,4,copper,42,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6636771061558362
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u008_initial,ESN:initial,0.5437261787853858
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u001_initial,ESN:initial,0.49873031473609925
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u005_initial,ESN:initial,0.4766746375578504
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u010_mean,ESN:mean,0.4719096982450851
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u002_initial,ESN:initial,0.4630075361757272
G_optimized_summarized_ESN_plus_thermal,4,copper,42,thermal_secondary_early_slope,Thermal:early_slope,0.45537982893253814
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u006_min,ESN:min,0.4521271158687342
G_optimized_summarized_ESN_plus_thermal,4,copper,42,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.4488363593772836
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u006_net_change,ESN:net_change,0.400302456556842
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u008_abs_auc,ESN:abs_auc,0.3836965003890013
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u001_mean,ESN:mean,0.3668147293707212
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u003_std,ESN:std,0.36536907912014166
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u001_max,ESN:max,0.3589587615616511
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u017_initial,ESN:initial,0.35416528967815064
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u011_std,ESN:std,0.31953625966262494
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u003_slope,ESN:slope,0.31779577284778254
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u015_abs_auc,ESN:abs_auc,0.3144764837855967
G_optimized_summarized_ESN_plus_thermal,4,copper,42,thermal_initial_sensor_difference,Thermal:cross_sensor,0.2952645528239483
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u016_std,ESN:std,0.2781069669552287
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u002_max,ESN:max,0.2713827911186517
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u006_slope,ESN:slope,0.2667700255164737
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u016_slope,ESN:slope,0.26177682563782745
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u002_abs_auc,ESN:abs_auc,0.25735427717388365
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u003_abs_auc,ESN:abs_auc,0.23085702981786752
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u006_std,ESN:std,0.21650514673810142
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u011_slope,ESN:slope,0.2112171102951923
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u000_abs_auc,ESN:abs_auc,0.1436139393667779
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u004_max,ESN:max,0.10345910148555032
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u011_net_change,ESN:net_change,0.10025394270630501
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u010_slope,ESN:slope,0.05300400556894392
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u016_abs_auc,ESN:abs_auc,0.030453763831286278
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u015_mean,ESN:mean,0.028152136458653148
G_optimized_summarized_ESN_plus_thermal,4,copper,42,esn_u006_abs_auc,ESN:abs_auc,0.01449454593344169
G_optimized_summarized_ESN_plus_thermal,4,copper,43,thermal_secondary_late_slope,Thermal:late_slope,0.8077570775112878
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u003_max,ESN:max,0.8043236581661617
G_optimized_summarized_ESN_plus_thermal,4,copper,43,thermal_secondary_final_change,Thermal:final_change,0.788849493970814
G_optimized_summarized_ESN_plus_thermal,4,copper,43,thermal_secondary_middle_slope,Thermal:middle_slope,0.7812408084414483
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u013_initial,ESN:initial,0.7810505913032141
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u011_min,ESN:min,0.7582530672858522
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u006_initial,ESN:initial,0.7460316161543085
G_optimized_summarized_ESN_plus_thermal,4,copper,43,thermal_difference_middle_slope,Thermal:middle_slope,0.7179936099785958
G_optimized_summarized_ESN_plus_thermal,4,copper,43,thermal_primary_late_slope,Thermal:late_slope,0.7177748602696266
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u015_initial,ESN:initial,0.7161009494531659
G_optimized_summarized_ESN_plus_thermal,4,copper,43,thermal_difference_late_slope,Thermal:late_slope,0.7044691714501482
G_optimized_summarized_ESN_plus_thermal,4,copper,43,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6636771061558362
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u016_initial,ESN:initial,0.6208211849116839
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u018_initial,ESN:initial,0.6050141407244266
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u016_max,ESN:max,0.588731553691584
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u003_initial,ESN:initial,0.5848035697870488
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u012_max,ESN:max,0.5657723451067229
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u010_initial,ESN:initial,0.5291175025690036
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u007_std,ESN:std,0.47170997024993927
G_optimized_summarized_ESN_plus_thermal,4,copper,43,thermal_secondary_early_slope,Thermal:early_slope,0.45537982893253814
G_optimized_summarized_ESN_plus_thermal,4,copper,43,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.4488363593772836
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u007_initial,ESN:initial,0.44663935143067923
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u000_initial,ESN:initial,0.40230924736521223
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u012_mean,ESN:mean,0.38294514269297647
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u008_initial,ESN:initial,0.3793215062096161
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u003_abs_auc,ESN:abs_auc,0.37322504692921177
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u007_max,ESN:max,0.36969651901496847
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u013_slope,ESN:slope,0.3578079478753345
G_optimized_summarized_ESN_plus_thermal,4,copper,43,thermal_initial_sensor_difference,Thermal:cross_sensor,0.2952645528239483
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u019_abs_auc,ESN:abs_auc,0.2799996274806584
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u018_min,ESN:min,0.2691287180305771
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u015_max,ESN:max,0.25749694002755924
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u019_max,ESN:max,0.25433933553287247
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u004_abs_auc,ESN:abs_auc,0.24143310270368587
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u015_mean,ESN:mean,0.21144537086107326
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u015_slope,ESN:slope,0.19723615063498276
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u011_mean,ESN:mean,0.15846989786286445
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u014_net_change,ESN:net_change,0.15844136529212932
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u012_abs_auc,ESN:abs_auc,0.14347127651310226
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u013_mean,ESN:mean,0.13068868482376786
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u018_mean,ESN:mean,0.11525256405606718
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u018_abs_auc,ESN:abs_auc,0.11249441555167211
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u009_abs_auc,ESN:abs_auc,0.06681376980474268
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u000_std,ESN:std,0.03424859573905743
G_optimized_summarized_ESN_plus_thermal,4,copper,43,esn_u009_slope,ESN:slope,0.007884500379805225
G_optimized_summarized_ESN_plus_thermal,4,copper,44,thermal_secondary_late_slope,Thermal:late_slope,0.8077570775112878
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u000_min,ESN:min,0.8068345243908523
G_optimized_summarized_ESN_plus_thermal,4,copper,44,thermal_secondary_final_change,Thermal:final_change,0.788849493970814
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u011_initial,ESN:initial,0.7657476225322773
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u009_min,ESN:min,0.7491226446506133
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u015_max,ESN:max,0.7462408550063659
G_optimized_summarized_ESN_plus_thermal,4,copper,44,thermal_difference_middle_slope,Thermal:middle_slope,0.7179936099785958
G_optimized_summarized_ESN_plus_thermal,4,copper,44,thermal_primary_late_slope,Thermal:late_slope,0.7177748602696266
G_optimized_summarized_ESN_plus_thermal,4,copper,44,thermal_difference_late_slope,Thermal:late_slope,0.7044691714501482
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u002_max,ESN:max,0.6741580704725376
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u015_initial,ESN:initial,0.6729026373601922
G_optimized_summarized_ESN_plus_thermal,4,copper,44,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6636771061558362
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u019_std,ESN:std,0.6355915456955651
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u000_initial,ESN:initial,0.6115671211365928
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u004_initial,ESN:initial,0.5708796752683096
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u019_initial,ESN:initial,0.5628525120348288
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u014_initial,ESN:initial,0.5293172305641495
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u018_initial,ESN:initial,0.4910265206376165
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u012_mean,ESN:mean,0.4706067108481813
G_optimized_summarized_ESN_plus_thermal,4,copper,44,thermal_secondary_early_slope,Thermal:early_slope,0.45537982893253814
G_optimized_summarized_ESN_plus_thermal,4,copper,44,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.4488363593772836
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u002_std,ESN:std,0.4035456587637341
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u012_abs_auc,ESN:abs_auc,0.3906679585052827
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u011_mean,ESN:mean,0.37233102637951127
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u016_mean,ESN:mean,0.3713133646899586
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u001_slope,ESN:slope,0.3646557648517636
G_optimized_summarized_ESN_plus_thermal,4,copper,44,thermal_initial_sensor_difference,Thermal:cross_sensor,0.2952645528239483
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u002_net_change,ESN:net_change,0.2752061555971579
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u009_mean,ESN:mean,0.24125239642236343
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u011_abs_auc,ESN:abs_auc,0.21236792398150883
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u009_max,ESN:max,0.2039222830439129
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u015_slope,ESN:slope,0.19743587863012863
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u013_abs_auc,ESN:abs_auc,0.19260436331898137
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u003_std,ESN:std,0.18204731214698644
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u004_net_change,ESN:net_change,0.15731908417654789
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u003_slope,ESN:slope,0.15420903396641966
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u002_slope,ESN:slope,0.13208678078978883
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u000_std,ESN:std,0.09773356562470262
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u009_abs_auc,ESN:abs_auc,0.04124858642607389
G_optimized_summarized_ESN_plus_thermal,4,copper,44,esn_u009_mean_abs,ESN:mean_abs,0.019373615529147455
F_optimized_summarized_ESN,5,cork,42,esn_u013_max,ESN:max,0.7692761504465206
F_optimized_summarized_ESN,5,cork,42,esn_u003_max,ESN:max,0.7314895159363083
F_optimized_summarized_ESN,5,cork,42,esn_u012_initial,ESN:initial,0.7299297354027884
F_optimized_summarized_ESN,5,cork,42,esn_u003_initial,ESN:initial,0.7178319254110967
F_optimized_summarized_ESN,5,cork,42,esn_u015_min,ESN:min,0.7041458023151501
F_optimized_summarized_ESN,5,cork,42,esn_u016_initial,ESN:initial,0.6916580471900786
F_optimized_summarized_ESN,5,cork,42,esn_u005_max,ESN:max,0.6731879630675434
F_optimized_summarized_ESN,5,cork,42,esn_u000_max,ESN:max,0.6319393766414695
F_optimized_summarized_ESN,5,cork,42,esn_u008_initial,ESN:initial,0.5206908833452311
F_optimized_summarized_ESN,5,cork,42,esn_u001_initial,ESN:initial,0.5027438963528397
F_optimized_summarized_ESN,5,cork,42,esn_u002_initial,ESN:initial,0.4930998874443686
F_optimized_summarized_ESN,5,cork,42,esn_u010_mean,ESN:mean,0.4421597378252652
F_optimized_summarized_ESN,5,cork,42,esn_u005_initial,ESN:initial,0.42839752787402496
F_optimized_summarized_ESN,5,cork,42,esn_u006_net_change,ESN:net_change,0.391923391617628
F_optimized_summarized_ESN,5,cork,42,esn_u001_mean,ESN:mean,0.36583511110881534
F_optimized_summarized_ESN,5,cork,42,esn_u003_std,ESN:std,0.3580742518688624
F_optimized_summarized_ESN,5,cork,42,esn_u009_abs_auc,ESN:abs_auc,0.35703756846548623
F_optimized_summarized_ESN,5,cork,42,esn_u001_max,ESN:max,0.3507699137606712
F_optimized_summarized_ESN,5,cork,42,esn_u002_max,ESN:max,0.3365892261053159
F_optimized_summarized_ESN,5,cork,42,esn_u003_slope,ESN:slope,0.3216666916108473
F_optimized_summarized_ESN,5,cork,42,esn_u019_initial,ESN:initial,0.31526588490926843
F_optimized_summarized_ESN,5,cork,42,esn_u011_std,ESN:std,0.30966399018827295
F_optimized_summarized_ESN,5,cork,42,esn_u015_abs_auc,ESN:abs_auc,0.2788393029374301
F_optimized_summarized_ESN,5,cork,42,esn_u011_max,ESN:max,0.27239094195129265
F_optimized_summarized_ESN,5,cork,42,esn_u006_slope,ESN:slope,0.2692904025980761
F_optimized_summarized_ESN,5,cork,42,esn_u019_abs_auc,ESN:abs_auc,0.22786110989067979
F_optimized_summarized_ESN,5,cork,42,esn_u003_abs_auc,ESN:abs_auc,0.22351464828202958
F_optimized_summarized_ESN,5,cork,42,esn_u011_slope,ESN:slope,0.22224019345586088
F_optimized_summarized_ESN,5,cork,42,esn_u006_std,ESN:std,0.21049428516990254
F_optimized_summarized_ESN,5,cork,42,esn_u005_slope,ESN:slope,0.1619984257771078
F_optimized_summarized_ESN,5,cork,42,esn_u011_net_change,ESN:net_change,0.11185718813858773
F_optimized_summarized_ESN,5,cork,42,esn_u004_max,ESN:max,0.11000257104080484
F_optimized_summarized_ESN,5,cork,42,esn_u006_abs_auc,ESN:abs_auc,0.04594694974045722
F_optimized_summarized_ESN,5,cork,42,esn_u015_mean,ESN:mean,0.03665484253771934
F_optimized_summarized_ESN,5,cork,42,esn_u010_slope,ESN:slope,0.028960559296148252
