outer_fold,held_out_material,trial,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,washout,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_inner_nrmse,sd_inner_nrmse,mean_inner_r2,performance_index
1,aluminum,37,expected_improvement,27,0.36740317173605797,1.7549865398091782,0.6607699509075793,4,510,4,0.06637098674137124,3.3998312507284467,0.7179707149469883,0.8587087455440146,0.00011825105927581137,0.3515716963197943,2.3497849195283673,3.400616179511239,-97.84019130406209,3.199938964406177
1,aluminum,24,expected_improvement,67,0.3598363235683458,0.7203780106369764,0.5628383728791564,0,339,3,0.018516613226158506,1.5355750648946207,0.7385357220974706,0.5606311404999195,0.00029094804540711255,93.38040018201208,2.3544979148642593,3.38299480189431,-97.2786856965954,3.2002466153378366
1,aluminum,35,expected_improvement,56,0.12258289877604886,0.6581005708447114,0.6008748930472984,3,437,3,0.01944539396083262,12.653177600304724,0.9921969622428771,0.7848940309595074,0.002007462466411285,4.377541279674535,2.353241626183523,3.396869386284448,-97.78848615067338,3.202458972754635
1,aluminum,31,expected_improvement,57,0.13267868077481929,0.5843597426950958,0.42167691365779847,4,394,3,0.05358091164588535,9.88757909408122,0.7499807527498545,0.9688036377789435,0.6429930427643584,1.7638623974436787,2.367575333236521,3.384899047832234,-97.71390403457883,3.2138000951945793
1,aluminum,48,expected_improvement,58,0.7718986759198343,1.875194584783181,0.3580715178632193,1,124,3,0.03452278607626553,10.309303199001437,0.7313864997702534,0.6563894040102847,1.226451038518837,46.10172357382577,2.3929630984166343,3.4600979038513833,-101.38531896074318,3.25798757437948
1,aluminum,3,random_initialization,19,0.632215558260202,1.8635918787203676,0.5507229204021271,4,192,3,0.014600101587154824,19.48936145743379,0.6195402253350584,0.5502741052641751,0.1606258274575314,7.305295392146365,2.400647784454268,3.4749984119234627,-102.19523204421067,3.2693973874351334
1,aluminum,40,expected_improvement,32,0.29296875531607536,1.9928879886996795,0.5504599977213502,1,111,3,0.0369264982959869,12.402529228735766,0.9575568149848737,0.7251098635935074,0.0007839602290645513,1.179177931513853,2.456377092908579,3.592794694607134,-108.57689884220771,3.3545757665603624
1,aluminum,14,random_initialization,45,0.40805857721051203,1.7146335112725615,1.2186530103226139,1,158,2,0.03297989849922805,1.7474318749251385,0.7799804558165504,0.8732844969601445,6.943867157977644,7.753598412679413,2.4635756495912484,3.5830325256560185,-108.37715147586694,3.359333781005253
1,aluminum,27,expected_improvement,40,0.16813364113135204,1.0419806168254209,0.4718926655374659,4,296,3,0.03834468098016466,8.52804899189964,0.8183243071348535,0.32067861764600575,0.00025805095015295833,4.82326225156681,2.4756501280729113,3.6490271404441326,-111.4803470139078,3.3879069131839445
1,aluminum,36,expected_improvement,38,0.133948681261645,1.9255957409620637,0.33280978498349595,2,132,2,0.06712632041397147,5.799640232479694,0.783230575003189,0.6261238344144265,0.0038536430881997955,0.1698419606008448,2.499011987362593,3.651507204670386,-112.25970843056157,3.4118887885301894
1,aluminum,43,expected_improvement,63,0.6558650765210148,1.6427109803135858,1.431953017474942,1,455,4,0.11762491031354552,13.15858711438411,0.9369432577571694,0.9308373770796345,1.7320603824140466,0.5444909116898148,2.544465726859049,3.8171842213349216,-120.73535441055434,3.4987617821927794
1,aluminum,10,random_initialization,38,0.2348667628527925,0.8003563712250243,1.2905052916631155,1,575,3,0.12757117375018573,1.463711437491241,0.6281076986883142,0.3487306303047678,0.0006185344876235239,0.24468298529771665,2.573530561941335,3.804122098895904,-121.02442456565916,3.524561086665311
